corpus,file,extension,size_bytes,entropy_bits_per_byte
D1,src_test_locale.py,.py,33268,5.078
D1,src_test_lock.c,.c,15808,4.9987
D1,src_test_lock.c.h,.h,3872,4.7414
D1,src_test_locks.py,.py,4974,4.6554
D1,src_test_logging.py,.py,289389,4.6154
D1,src_test_long.py,.py,69393,4.6893
D1,src_test_longexp.py,.py,243,4.7162
D1,src_test_lzma.py,.py,100388,4.8108
D1,src_test_macholib.py,.py,5064,4.8517
D1,src_test_macosx.py,.py,3557,4.4972
D1,src_test_mailbox.py,.py,104593,4.6299
D1,src_test_main.py,.py,16978,4.6659
D1,src_test_mainmenu.py,.py,1680,4.3792
D1,src_test_makefile.py,.py,3055,4.2923
D1,src_test_makeunicodedata.py,.py,4076,4.4603
D1,src_test_manager.py,.py,210,4.5103
D1,src_test_marshal.py,.py,33088,4.7404
D1,src_test_math.py,.py,126411,4.8101
D1,src_test_math_integer.py,.py,16359,4.7266
D1,src_test_math_property.py,.py,1222,4.6581
D1,src_test_mem.py,.py,7752,4.6799
D1,src_test_memfunctions.py,.py,5460,4.5701
D1,src_test_memoryio.py,.py,41907,4.7137
D1,src_test_memoryview.py,.py,35181,4.5867
D1,src_test_message.py,.py,41747,4.6192
D1,src_test_messagebox.py,.py,1231,4.5825
D1,src_test_meta_path.py,.py,4598,4.5236
D1,src_test_metaclass.py,.py,7528,4.6515
D1,src_test_methodcaller.py,.py,805,4.2447
D1,src_test_mimetypes.py,.py,31104,4.6901
D1,src_test_minidom.py,.py,75833,4.6565
D1,src_test_misc.py,.py,5714,4.3549
D1,src_test_mmap.py,.py,50623,4.5556
D1,src_test_modes.py,.py,21634,4.5109
D1,src_test_modsupport.py,.py,7338,4.6404
D1,src_test_module.py,.py,8593,4.6368
D1,src_test_modulefinder.py,.py,13296,4.3118
D1,src_test_monitoring.py,.py,94880,4.6082
D1,src_test_msgfmt.py,.py,10913,4.5469
D1,src_test_msvcrt.py,.py,5154,4.7016
D1,src_test_multibytecodec.py,.py,16723,4.8139
D1,src_test_multicall.py,.py,2107,4.655
D1,src_test_multiprocessing_main_handling.py,.py,11971,4.5594
D1,src_test_named_expressions.py,.py,31100,4.5379
D1,src_test_namespace_pkgs.py,.py,13011,4.661
D1,src_test_netrc.py,.py,13687,4.4005
D1,src_test_no2.py,.py,115,4.1817
D1,src_test_noop.py,.py,115,4.1817
D1,src_test_ntpath.py,.py,85875,4.9341
D1,src_test_nturl2path.py,.py,5394,4.7383
D1,src_test_number.py,.py,14379,4.805
D1,src_test_numbers.py,.py,9066,4.5838
D1,src_test_numeric_tower.py,.py,8418,4.6741
D1,src_test_object.py,.py,12955,4.7824
D1,src_test_objects.py,.py,1625,4.9682
D1,src_test_opcache.py,.py,70909,4.4468
D1,src_test_opcodes.py,.py,3933,4.3227
D1,src_test_open.py,.py,2717,4.7405
D1,src_test_openpty.py,.py,621,4.6122
D1,src_test_operator.py,.py,30498,4.5229
D1,src_test_opt.py,.py,223736,4.6066
D1,src_test_optimizer.py,.py,2760,4.3382
D1,src_test_optparse.py,.py,65068,4.5499
D1,src_test_ordered_dict.py,.py,43894,4.6248
D1,src_test_os.py,.py,219093,4.6085
D1,src_test_osx_env.py,.py,1372,4.6794
D1,src_test_outwin.py,.py,6204,4.5706
D1,src_test_packages.py,.py,4691,4.3683
D1,src_test_parameters.py,.py,12390,4.765
D1,src_test_parenmatch.py,.py,3656,4.4563
D1,src_test_parser.py,.py,4443,4.5355
D1,src_test_pass1.py,.py,1913,5.0469
D1,src_test_pass2.py,.py,467,4.7948
D1,src_test_pass3.py,.py,569,4.6872
D1,src_test_path.py,.py,22843,4.6536
D1,src_test_path_hook.py,.py,850,4.7651
D1,src_test_pathbrowser.py,.py,2508,4.6677
D1,src_test_pathlib.py,.py,160699,4.736
D1,src_test_patma.py,.py,103456,4.1045
D1,src_test_pdb.py,.py,180496,4.7205
D1,src_test_peepholer.py,.py,102520,4.6391
D1,src_test_pegen.py,.py,42614,4.2216
D1,src_test_pep3118.py,.py,9475,4.5858
D1,src_test_pep492.py,.py,5580,4.3521
D1,src_test_pep646_syntax.py,.py,8311,4.6207
D1,src_test_percolator.py,.py,4183,4.4959
D1,src_test_perf_profiler.py,.py,24170,4.3985
D1,src_test_perfmaps.py,.py,1621,4.808
D1,src_test_pickle.py,.py,31522,4.5413
D1,src_test_pickleable.py,.py,431,4.641
D1,src_test_picklebuffer.py,.py,5262,4.6921
D1,src_test_pickletools.py,.py,25335,4.721
D1,src_test_pickling.py,.py,2587,4.5406
D1,src_test_pkg.py,.py,9958,4.3448
D1,src_test_pkg_import.py,.py,2914,4.5424
D1,src_test_pkgutil.py,.py,27360,4.6716
D1,src_test_platform.py,.py,34004,4.7462
D1,src_test_plistlib.py,.py,51934,5.0198
D1,src_test_pointers.py,.py,16297,4.6724
D1,src_test_policy.py,.py,17988,4.5709
D1,src_test_poll.py,.py,8216,4.5009
D1,src_test_popen.py,.py,2497,4.5789
D1,src_test_poplib.py,.py,19402,4.6778
D1,src_test_positional_only_arg.py,.py,19527,4.6526
D1,src_test_posix.py,.py,113933,4.6847
D1,src_test_posixpath.py,.py,62543,4.8654
D1,src_test_pow.py,.py,6708,4.1947
D1,src_test_pprint.py,.py,72372,4.6078
D1,src_test_preload.py,.py,9884,4.5823
D1,src_test_pretty_print.py,.py,18536,4.6887
D1,src_test_print.py,.py,7100,4.5406
D1,src_test_proactor_events.py,.py,40702,4.517
D1,src_test_process_pool.py,.py,24553,4.5724
D1,src_test_processes.py,.py,212,4.4998
D1,src_test_profile.py,.py,9561,4.6768
D1,src_test_profiler.py,.py,33141,4.3808
D1,src_test_program.py,.py,19408,4.4878
D1,src_test_property.py,.py,21188,4.5622
D1,src_test_protocols.py,.py,3259,4.58
D1,src_test_prototypes.py,.py,8518,4.7666
D1,src_test_pstats.py,.py,5880,4.445
D1,src_test_pty.py,.py,17189,4.5458
D1,src_test_pulldom.py,.py,12965,4.7177
D1,src_test_pwd.py,.py,4566,4.5553
D1,src_test_py_compile.py,.py,14219,4.534
D1,src_test_pyatomic.py,.py,419,4.5625
D1,src_test_pyclbr.py,.py,11320,4.3976
D1,src_test_pydoc.py,.py,98251,4.6978
D1,src_test_pyexpat.py,.py,56999,4.8414
D1,src_test_pyparse.py,.py,19848,4.3741
D1,src_test_pyrepl.py,.py,103931,4.445
D1,src_test_pyshell.py,.py,5531,4.6859
D1,src_test_pystats.py,.py,6130,4.3691
D1,src_test_python_api.py,.py,2884,4.8261
D1,src_test_query.py,.py,15890,4.6572
D1,src_test_queue.py,.py,35785,4.4109
D1,src_test_queues.py,.py,23222,4.3647
D1,src_test_quopri.py,.py,8270,4.9374
D1,src_test_races.py,.py,8694,4.2433
D1,src_test_raise.py,.py,14867,4.0965
D1,src_test_random.py,.py,63010,4.7118
D1,src_test_random_things.py,.py,2967,4.7635
D1,src_test_range.py,.py,28376,4.5723
D1,src_test_re.py,.py,167500,4.8974
D1,src_test_read.py,.py,16308,4.7318
D1,src_test_reader.py,.py,22715,4.5077
D1,src_test_readline.py,.py,18282,4.7113
D1,src_test_recursion.py,.py,4402,4.5377
D1,src_test_redirector.py,.py,4294,4.5588
D1,src_test_refcounts.py,.py,4514,4.5983
D1,src_test_regression.py,.py,19994,4.5253
D1,src_test_regrtest.py,.py,104939,4.4636
D1,src_test_regrtest_a.py,.py,427,4.3037
D1,src_test_regrtest_c.py,.py,427,4.3037
D1,src_test_reindent.py,.py,1074,4.652
D1,src_test_relative_imports.py,.py,10270,4.532
D1,src_test_remote_pdb.py,.py,64416,4.3384
D1,src_test_render.py,.py,11298,4.6569
D1,src_test_repl.py,.py,17471,4.5806
D1,src_test_replace.py,.py,11686,4.4595
D1,src_test_repr.py,.py,1055,4.5861
D1,src_test_reprlib.py,.py,32570,4.1314
D1,src_test_resource.py,.py,11994,4.8449
D1,src_test_result.py,.py,57090,4.5098
D1,src_test_returnfuncptrs.py,.py,3095,4.686
D1,src_test_reversed.py,.py,1215,4.1911
D1,src_test_richcmp.py,.py,12372,4.4789
D1,src_test_rlcompleter.py,.py,10900,4.4827
D1,src_test_robotparser.py,.py,27552,5.0007
D1,src_test_rpc.py,.py,834,4.5891
D1,src_test_run.py,.py,16906,4.6438
D1,src_test_runner.py,.py,55940,4.4091
D1,src_test_runners.py,.py,16875,4.3903
D1,src_test_runpy.py,.py,39458,4.4516
D1,src_test_runscript.py,.py,1776,4.6349
D1,src_test_samply_profiler.py,.py,9235,4.5235
D1,src_test_sax.py,.py,58510,4.7652
D1,src_test_scanstring.py,.py,5246,4.5996
D1,src_test_sched.py,.py,7781,4.531
D1,src_test_scope.py,.py,23303,3.9744
D1,src_test_script_helper.py,.py,6066,4.625
D1,src_test_scrolledlist.py,.py,523,4.6187
D1,src_test_scrolledtext.py,.py,2900,4.6443
D1,src_test_search.py,.py,2539,4.6153
D1,src_test_searchbase.py,.py,5851,4.5539
D1,src_test_searchengine.py,.py,11920,4.6294
D1,src_test_secrets.py,.py,4505,4.482
D1,src_test_select.py,.py,3608,4.4019
D1,src_test_selector_events.py,.py,62642,4.5489
D1,src_test_selectors.py,.py,20968,4.5477
D1,src_test_selftype.py,.py,306,4.613
D1,src_test_sendfile.py,.py,24663,4.5455
D1,src_test_separators.py,.py,1369,4.4042
D1,src_test_server.py,.py,13030,4.4974
D1,src_test_server_context.py,.py,12420,4.194
D1,src_test_set.py,.py,78517,4.5804
D1,src_test_setcomps.py,.py,5843,4.6361
D1,src_test_setups.py,.py,17010,4.1618
D1,src_test_shelve.py,.py,16820,4.478
D1,src_test_shlex.py,.py,22710,4.7274
D1,src_test_shutdown.py,.py,16622,4.512
D1,src_test_shutil.py,.py,157609,4.5913
D1,src_test_sidebar.py,.py,27804,4.6122
D1,src_test_signal.py,.py,55532,4.5402
D1,src_test_signals.py,.py,10951,4.4348
D1,src_test_simpledialog.py,.py,23573,4.6799
D1,src_test_simplesubclasses.py,.py,3233,4.8212
D1,src_test_site.py,.py,75035,4.6482
D1,src_test_sizes.py,.py,1124,4.5721
D1,src_test_skipping.py,.py,20713,4.2605
D1,src_test_slice.py,.py,9986,4.5485
D1,src_test_slicing.py,.py,5903,4.7574
D1,src_test_slots.py,.py,8929,4.3857
D1,src_test_smtplib.py,.py,65375,4.796
D1,src_test_smtpnet.py,.py,5537,4.5203
D1,src_test_sock_lowlevel.py,.py,28527,4.4999
D1,src_test_socket.py,.py,300969,4.8358
D1,src_test_socketserver.py,.py,19538,4.5559
D1,src_test_sort.py,.py,15235,4.4451
D1,src_test_source_encoding.py,.py,22268,4.7466
D1,src_test_spec.py,.py,27339,4.3305
D1,src_test_speedups.py,.py,6538,4.4817
D1,src_test_squeezer.py,.py,20147,4.7452
D1,src_test_ssl.py,.py,264642,4.9498
D1,src_test_sslproto.py,.py,35615,4.4179
D1,src_test_stable_abi_ctypes.py,.py,29612,4.9863
D1,src_test_stackviewer.py,.py,1126,4.5765
D1,src_test_staggered.py,.py,4536,4.1824
D1,src_test_startfile.py,.py,1781,4.6592
D1,src_test_stat.py,.py,13895,4.8873
D1,src_test_statistics.py,.py,137141,4.7023
D1,src_test_statusbar.py,.py,1174,4.6101
D1,src_test_str.py,.py,133512,4.8949
D1,src_test_streams.py,.py,50131,4.5039
D1,src_test_stress.py,.py,3307,4.3464
D1,src_test_strftime.py,.py,8236,4.5288
D1,src_test_string.py,.py,24672,4.7354
D1,src_test_string_literals.py,.py,15935,4.7748
D1,src_test_string_template_race.py,.py,1165,4.4882
D1,src_test_stringprep.py,.py,3205,4.6613
D1,src_test_stringptr.py,.py,2979,4.656
D1,src_test_strings.py,.py,3985,4.6736
D1,src_test_strptime.py,.py,46342,4.6993
D1,src_test_strtod.py,.py,20970,4.7358
D1,src_test_struct.py,.py,55302,4.6462
D1,src_test_struct_fields.py,.py,5949,4.5578
D1,src_test_structmembers.py,.py,7032,4.7229
D1,src_test_structseq.py,.py,15176,4.6929
D1,src_test_structunion.py,.py,16843,4.424
D1,src_test_structures.py,.py,32946,4.3603
D1,src_test_style.py,.py,20781,4.4266
D1,src_test_subclassinit.py,.py,8517,4.2753
D1,src_test_subprocess.py,.py,191625,4.4299
D1,src_test_suggestions.py,.py,650,4.7427
D1,src_test_suite.py,.py,15636,4.442
D1,src_test_sundry.py,.py,1122,4.2278
D1,src_test_super.py,.py,19486,4.3433
D1,src_test_support.py,.py,52304,4.5951
D1,src_test_symtable.py,.py,27223,4.7641
D1,src_test_syntax.py,.py,117837,4.9342
D1,src_test_sys.py,.py,98034,4.56
D1,src_test_sys_setprofile.py,.py,17140,4.0453
D1,src_test_sys_settrace.py,.py,91667,4.0116
D1,src_test_sysconfig.py,.py,39346,4.822
D1,src_test_syslog.py,.py,4964,4.3307
D1,src_test_systray.py,.py,5011,4.5492
D1,src_test_tabnanny.py,.py,14980,4.6087
D1,src_test_tarfile.py,.py,215363,4.6227
D1,src_test_targets.h,.h,62801,4.7868
D1,src_test_taskgroups.py,.py,39926,4.2597
D1,src_test_tasks.py,.py,128871,4.3127
D1,src_test_tcl.py,.py,34165,4.7005
D1,src_test_tempfile.py,.py,80993,4.4487
D1,src_test_templatelib.py,.py,7589,4.583
D1,src_test_terminfo.py,.py,22997,4.0109
D1,src_test_termios.py,.py,15277,4.7051
D1,src_test_text.py,.py,36579,4.6359
D1,src_test_textio.py,.py,70103,4.6564
D1,src_test_textview.py,.py,7597,4.7143
D1,src_test_textwrap.py,.py,45602,4.4792
D1,src_test_thread.py,.py,15389,4.3638
D1,src_test_thread_local_bytecode.py,.py,5592,4.4935
D1,src_test_thread_pool.py,.py,4737,4.5889
D1,src_test_threaded_import.py,.py,18317,4.5485
D1,src_test_threadedtempfile.py,.py,2148,4.8721
D1,src_test_threading.py,.py,103754,4.2886
D1,src_test_threading_local.py,.py,7428,4.4413
D1,src_test_threads.py,.py,210,4.5208
D1,src_test_threadsignals.py,.py,10345,4.5128
D1,src_test_time.py,.py,49331,4.6741
D1,src_test_timeit.py,.py,17343,4.6554
D1,src_test_timeout.py,.py,11186,4.6138
D1,src_test_timeouts.py,.py,15671,4.3612
D1,src_test_tkinter_pipe.py,.py,2070,4.4865
D1,src_test_tokenize.py,.py,142808,4.3441
D1,src_test_tool.py,.py,11401,4.6516
D1,src_test_tools.py,.py,68555,3.1636
D1,src_test_tooltip.py,.py,5546,4.6469
D1,src_test_trace.py,.py,23064,4.6906
D1,src_test_traceback.py,.py,226572,4.517
D1,src_test_tracemalloc.py,.py,43612,4.6386
D1,src_test_tracing_profiler.py,.py,12692,4.3992
D1,src_test_transactions.py,.py,20495,4.6357
D1,src_test_transports.py,.py,5539,4.6068
D1,src_test_tree.py,.py,1812,4.5684
D1,src_test_trend_tracker.py,.py,3144,4.6537
D1,src_test_tstring.py,.py,11442,4.5472
D1,src_test_ttk_textonly.py,.py,18350,4.587
D1,src_test_tty.py,.py,3811,4.7843
D1,src_test_tuple.py,.py,21577,4.6837
D1,src_test_turtle.py,.py,24035,4.6573
D1,src_test_type.py,.py,8903,4.2347
D1,src_test_type_aliases.py,.py,17877,4.6884
D1,src_test_type_annotations.py,.py,31081,4.2004
D1,src_test_type_cache.py,.py,15204,4.6323
D1,src_test_type_comments.py,.py,12276,4.5892
D1,src_test_type_params.py,.py,50545,4.4614
D1,src_test_typechecks.py,.py,2686,4.5726
D1,src_test_types.py,.py,102842,4.7543
D1,src_test_typing.py,.py,420674,4.4662
D1,src_test_ucn.py,.py,11892,5.0437
D1,src_test_unaligned_structures.py,.py,1458,4.4082
D1,src_test_unary.py,.py,1611,4.6876
D1,src_test_undo.py,.py,4363,4.5405
D1,src_test_unicode.py,.py,6440,4.9485
D1,src_test_unicode_file.py,.py,5996,4.631
D1,src_test_unicode_file_functions.py,.py,7231,4.8253
D1,src_test_unicode_identifiers.py,.py,1043,4.7423
D1,src_test_unicodedata.py,.py,64598,4.9707
D1,src_test_univnewlines.py,.py,4071,4.8812
D1,src_test_unix_console.py,.py,14413,4.6767
D1,src_test_unix_events.py,.py,53497,4.5136
D1,src_test_unpack.py,.py,5183,4.6323
D1,src_test_unpack_ex.py,.py,19352,4.7502
D1,src_test_unparse.py,.py,40483,4.6252
D1,src_test_urllib.py,.py,78503,4.7183
D1,src_test_urllib2.py,.py,88893,4.6189
D1,src_test_urllib2_localnet.py,.py,25414,4.637
D1,src_test_urllib2net.py,.py,15599,4.5473
D1,src_test_urllib_response.py,.py,2158,4.4553
D1,src_test_urllibnet.py,.py,9727,4.4872
D1,src_test_urlparse.py,.py,111571,5.0201
D1,src_test_userdict.py,.py,11522,4.6096
D1,src_test_userfunctions.py,.py,29541,4.6555
D1,src_test_userlist.py,.py,6301,4.4942
D1,src_test_userstring.py,.py,5739,4.6588
D1,src_test_utf8_mode.py,.py,10844,4.752
D1,src_test_utf8source.py,.py,1162,4.7144
D1,src_test_util.py,.py,3168,4.56
D1,src_test_utils.py,.py,6693,4.2825
D1,src_test_uuid.py,.py,70955,4.8869
D1,src_test_values.py,.py,4338,4.4148
D1,src_test_variables.py,.py,12338,4.601
D1,src_test_varsize_struct.py,.py,1927,4.5795
D1,src_test_venv.py,.py,60359,4.6166
D1,src_test_wait.py,.py,7627,4.5947
D1,src_test_wait3.py,.py,1834,4.6336
D1,src_test_wait4.py,.py,1205,4.6625
D1,src_test_waitfor.py,.py,11166,4.3723
D1,src_test_warning.py,.py,2813,4.6936
D1,src_test_watchers.py,.py,26307,4.5385
D1,src_test_wave.py,.py,26493,4.9952
D1,src_test_weakref.py,.py,83689,4.4914
D1,src_test_weakset.py,.py,17144,4.3367
D1,src_test_webbrowser.py,.py,25087,4.6756
D1,src_test_widgets.py,.py,96129,4.6783
D1,src_test_win32.py,.py,5994,4.8059
D1,src_test_win32_com_foreign_func.py,.py,9400,5.0219
D1,src_test_winapi.py,.py,7761,4.8127
D1,src_test_winconsoleio.py,.py,8483,4.5825
D1,src_test_window.py,.py,1322,4.6418
D1,src_test_windows.py,.py,23579,4.5308
D1,src_test_windows_console.py,.py,24119,4.7656
D1,src_test_windows_events.py,.py,16327,4.5727
D1,src_test_windows_utils.py,.py,6138,4.644
D1,src_test_winreg.py,.py,26416,4.685
D1,src_test_winsound.py,.py,6132,4.8985
D1,src_test_wintypes.py,.py,2170,4.8636
D1,src_test_with.py,.py,31859,4.5021
D1,src_test_wmi.py,.py,3455,4.7032
D1,src_test_write.py,.py,5486,4.7629
D1,src_test_wsgiref.py,.py,33038,4.7958
D1,src_test_xml.py,.py,1728,4.5937
D1,src_test_xml_dom_minicompat.py,.py,4420,4.5447
D1,src_test_xml_dom_xmlbuilder.py,.py,3260,4.9829
D1,src_test_xml_etree.py,.py,195966,4.8135
D1,src_test_xml_etree_c.py,.py,9881,4.5205
D1,src_test_xmlrpc.py,.py,61745,4.8013
D1,src_test_xpickle.py,.py,10417,4.5319
D1,src_test_xxlimited.py,.py,3960,4.6241
D1,src_test_xxtestfuzz.py,.py,715,4.728
D1,src_test_yield_from.py,.py,53640,4.1795
D1,src_test_zip.py,.py,3078,4.6316
D1,src_test_zipapp.py,.py,19019,4.592
D1,src_test_zipfile64.py,.py,14034,4.6173
D1,src_test_zipimport.py,.py,46074,4.7312
D1,src_test_zipimport_support.py,.py,12290,4.2675
D1,src_test_zlib.py,.py,47850,4.8021
D1,src_test_zoneinfo.py,.py,91349,4.6591
D1,src_test_zoneinfo_property.py,.py,12553,4.8653
D1,src_test_zoomheight.py,.py,1026,4.5958
D1,src_test_zstd.py,.py,102635,4.8934
D1,src_test_zzdummy.py,.py,6239,4.7422
D1,src_test_zzdummy_user.py,.py,3797,4.9704
D1,src_testasync.py,.py,40379,4.5578
D1,src_testbytecodes.c,.c,5461,5.0744
D1,src_testcallable.py,.py,4382,4.5206
D1,src_testcapi_long.h,.h,7126,4.6109
D1,src_testcase.py,.py,2433,4.4086
D1,src_testcodec.py,.py,1094,4.9185
D1,src_testdata_module_inside_zip.py,.py,71,4.7046
D1,src_testhelpers.py,.py,39484,4.5546
D1,src_testmagicmethods.py,.py,18245,4.5959
D1,src_testmock.py,.py,85472,4.5418
D1,src_testmod.py,.py,152,3.8403
D1,src_testpatch.py,.py,67349,4.5137
D1,src_testresult.py,.py,6544,4.3506
D1,src_testsealable.py,.py,7642,4.4434
D1,src_testsentinel.py,.py,1366,4.5484
D1,src_testthreadingmock.py,.py,10937,4.7002
D1,src_testutil.py,.py,4721,4.893
D1,src_testwith.py,.py,12629,4.5661
D1,src_text.py,.py,1429,4.6285
D1,src_text.rst,.rst,610,4.4631
D1,src_textio.c,.c,108433,4.8702
D1,src_textio.c.h,.h,43987,5.3143
D1,src_textpad.py,.py,9859,4.3194
D1,src_textview.py,.py,6850,4.6001
D1,src_textwrap.py,.py,19858,4.4534
D1,src_textwrap.rst,.rst,11579,4.5583
D1,src_tf_inherit_check.py,.py,741,4.3639
D1,src_this.py,.py,1031,4.7763
D1,src_thread.c,.c,10083,5.1148
D1,src_thread.py,.py,10107,4.3816
D1,src_thread_nt.h,.h,7114,5.0623
D1,src_thread_pthread.h,.h,17359,5.1562
D1,src_thread_pthread_stubs.h,.h,3514,4.7524
D1,src_threaded_import_hangers.py,.py,1529,4.6645
D1,src_threading.py,.py,62554,4.4394
D1,src_threading.rst,.rst,58086,4.6056
D1,src_threading_helper.py,.py,9461,4.5024
D1,src_threads.c,.c,30846,4.9146
D1,src_threads.py,.py,820,4.6515
D1,src_threads.rst,.rst,40508,4.7308
D1,src_threadsafety.rst,.rst,20045,4.6244
D1,src_threadstate.c,.c,599,5.077
D1,src_three.py,.py,29,3.7714
D1,src_tier1_generator.py,.py,10128,4.8494
D1,src_tier2_generator.py,.py,10629,4.7493
D1,src_time.c,.c,4051,5.0472
D1,src_time.rst,.rst,41501,4.6777
D1,src_timeit.py,.py,15073,4.4281
D1,src_timeit.rst,.rst,14229,4.7767
D1,src_timemodule.c,.c,69882,5.1144
D1,src_timemodule.c.h,.h,2002,5.3235
D1,src_timeouts.py,.py,6168,4.5216
D1,src_timerfd.rst,.rst,8705,4.3002
D1,src_tis_620.py,.py,12607,4.6218
D1,src_tk.rst,.rst,1655,4.6069
D1,src_tkappinit.c,.c,2633,4.9255
D1,src_tkinter.colorchooser.rst,.rst,1444,4.7208
D1,src_tkinter.dnd.rst,.rst,2291,4.7046
D1,src_tkinter.font.rst,.rst,5527,4.4738
D1,src_tkinter.fontchooser.rst,.rst,2958,4.5522
D1,src_tkinter.h,.h,651,4.9025
D1,src_tkinter.messagebox.rst,.rst,5884,4.7332
D1,src_tkinter.rst,.rst,262223,4.7179
D1,src_tkinter.scrolledtext.rst,.rst,1530,4.6883
D1,src_tkinter.systray.rst,.rst,2498,4.5822
D1,src_tkinter.ttk.rst,.rst,88777,4.442
D1,src_tkinter_testing_utils.py,.py,2395,4.2816
D1,src_tls.rst,.rst,5660,4.808
D1,src_token.c,.c,5028,4.5252
D1,src_token.py,.py,18,3.2608
D1,src_token.rst,.rst,7721,4.8481
D1,src_tokenize.py,.py,24009,4.7119
D1,src_tokenize.rst,.rst,10617,4.6731
D1,src_tokenizer.h,.h,490,4.8776
D1,src_tokenizer.py,.py,3869,4.3217
D1,src_tomllib.rst,.rst,6600,4.0739
D1,src_tool.py,.py,4802,4.5097
D1,src_tools.py,.py,10739,4.7422
D1,src_tooltip.py,.py,6855,4.5411
D1,src_topics.py,.py,610829,4.7163
D1,src_toplevel_components.rst,.rst,3200,4.7116
D1,src_torture_test.py,.py,3654,4.3614
D1,src_trace.py,.py,30380,4.3492
D1,src_trace.rst,.rst,7281,4.661
D1,src_trace_at_recursion_limit.py,.py,403,4.4433
D1,src_traceback.c,.c,41659,4.9045
D1,src_traceback.c.h,.h,4419,5.3472
D1,src_traceback.h,.h,611,5.2502
D1,src_traceback.py,.py,87279,4.3492
D1,src_traceback.rst,.rst,28793,4.7869
D1,src_tracemalloc.c,.c,39814,4.857
D1,src_tracemalloc.h,.h,855,5.0118
D1,src_tracemalloc.py,.py,18607,4.3022
D1,src_tracemalloc.rst,.rst,25565,4.865
D1,src_track.h,.h,5600,5.1828
D1,src_transmogrify.h,.h,20614,4.6671
D1,src_transmogrify.h.h,.h,9884,5.0815
D1,src_transports.py,.py,11145,4.482
D1,src_tree.py,.py,1400,4.562
D1,src_trend_tracker.py,.py,5151,4.4943
D1,src_trsock.py,.py,2573,4.3806
D1,src_try_except_eager.py,.py,71,4.1984
D1,src_try_except_eager_from.py,.py,78,4.2492
D1,src_tsan.py,.py,1369,4.6301
D1,src_ttk.py,.py,80463,4.5251
D1,src_tty.py,.py,2108,5.135
D1,src_tty.rst,.rst,2578,4.7592
D1,src_tuple.c,.c,3353,5.0317
D1,src_tuple.rst,.rst,9352,4.7949
D1,src_tupleobject.c,.c,38788,4.8429
D1,src_tupleobject.c.h,.h,3470,5.2478
D1,src_tupleobject.h,.h,1661,5.1667
D1,src_turtle.py,.py,154229,4.5898
D1,src_turtle.rst,.rst,86232,4.7102
D1,src_two.py,.py,27,3.9401
D1,src_two_canvases.py,.py,1176,4.7914
D1,src_type.c,.c,7005,5.04
D1,src_type.rst,.rst,35169,4.8561
D1,src_typecache.c,.c,8319,4.9217
D1,src_typehints.rst,.rst,1735,4.853
D1,src_typeobj.rst,.rst,150154,4.0304
D1,src_typeobject.c,.c,408148,5.0336
D1,src_typeobject.c.h,.h,6865,5.2186
D1,src_types.h,.h,3755,5.2472
D1,src_types.py,.py,12099,4.6078
D1,src_types.rst,.rst,17241,4.726
D1,src_typestruct.h,.h,3091,4.6675
D1,src_typevarobject.c,.c,75217,5.1597
D1,src_typevarobject.c.h,.h,24428,5.2056
D1,src_typing.py,.py,143115,4.5843
D1,src_typing.rst,.rst,147206,4.7325
D1,src_tzinfo_examples.py,.py,6138,4.7667
D1,src_ucs1lib.h,.h,1202,4.9747
D1,src_ucs2lib.h,.h,1303,5.0341
D1,src_ucs4lib.h,.h,1307,5.0414
D1,src_umarshal.py,.py,10235,4.4736
D1,src_undef.h,.h,268,4.6114
D1,src_undefined.py,.py,1350,4.6619
D1,src_underlying_dict.py,.py,302,4.6407
D1,src_undo.py,.py,11383,4.5117
D1,src_unicode.c,.c,66778,5.1101
D1,src_unicode.rst,.rst,31895,4.9386
D1,src_unicode_escape.py,.py,1388,4.6666
D1,src_unicode_format.c,.c,34905,4.6218
D1,src_unicode_format.h,.h,42760,4.6064
D1,src_unicode_formatter.c,.c,65520,4.6521
D1,src_unicode_writer.c,.c,18600,4.9177
D1,src_unicodectype.c,.c,7621,5.1288
D1,src_unicodedata.c,.c,72733,4.8729
D1,src_unicodedata.c.h,.h,26019,5.1373
D1,src_unicodedata.rst,.rst,12399,4.9215
D1,src_unicodedata_db.h,.h,635741,4.0523
